Customer Id,Cost
fffe3600370036003700,1133.4977
fffe3700380037003500,2602.843599999999
fffe3600390032003500,937.4588999999995
fffe3700340036003900,232.8624000000002
fffe3200390035003700,281.47209999999995
fffe3900370032003500,258.1199
fffe3500300038003600,602.3691999999999
fffe3600330033003400,20477.97209999999
fffe330037003100,2731.2314000000006
fffe3400390037003200,2388.3023000000003
fffe3800320036003400,140599.42100000003
fffe3800380038003500,4019.049900000002
fffe3200300039003800,1619.1972
fffe3900320039003500,1007.2437000000006
fffe3600340036003700,5812.708999999994
fffe3600350037003800,834.1008999999999
fffe3500300037003700,310370.8733000001
fffe3100380032003600,58612.9617
fffe380037003500,308.27560000000017
fffe3100360034003900,104.67059999999998
fffe3700310036003500,869.4565000000006
fffe3400330035003200,134194.12479999996
fffe3300330032003200,223.38620000000014
fffe3100300036003000,449.1449
fffe3100390034003500,14806.725399999998
fffe3500370031003500,146.63310000000007
fffe3500330039003600,401.9202
fffe3600350038003400,1137.723
fffe3200390032003100,396.4103999999998
fffe3600310031003100,130.6830000000001
fffe3700330031003900,182.81349999999998
fffe3700370033003300,426.9853
fffe3300340038003000,353.01450000000017
fffe3100330037003300,323.0219
fffe3800370030003700,467.0590999999999
fffe3300300037003600,216.82449999999997
fffe3800310036003800,309.1746999999999
fffe3200300033003200,799.3657000000005
fffe3800350030003600,324.8922999999999
fffe3800320039003200,257.2861
fffe3100340030003100,127.20330000000006
fffe3500310032003000,12527.492199999997
fffe3200370033003900,180.2356
fffe3300380032003900,12261.8162
fffe320031003400,329.9326000000001
fffe3300330038003200,293.15179999999987
fffe3900310032003200,391.9169
fffe3800360039003400,3639.1670999999997
fffe3500340038003800,488.5787000000001
fffe3200350033003700,651.8791000000001
fffe3400330038003300,620.4407
fffe3500310037003100,138.70879999999997
fffe3500370038003300,218.92780000000005
fffe3700330032003000,977.7305
fffe3900380030003800,244.21199999999996
fffe3100390037003700,376.2699
fffe3700300035003100,211.6153000000001
fffe3700310038003000,941.1986999999993
fffe3200380030003300,398.6092999999998
fffe3300370036003800,1000.2608
fffe3600340032003000,232.58800000000002
fffe3200310036003000,1393.2276999999997
fffe3700300033003300,190.19559999999987
fffe320031003300,1392.7207
fffe3100360034003800,451.59839999999974
fffe3400,411.2184000000001
fffe3700360030003400,3022.3459000000007
fffe3400300036003800,199.56160000000017
fffe3600310030003600,485.2868
fffe3300310036003300,1002.7946000000002
fffe3400390035003800,420.72099999999983
fffe3700320035003000,227.86000000000016
fffe3400340037003000,661.0712
fffe3700380033003800,278.1141
fffe350039003100,1089.6311999999996
fffe3400330038003700,8254.963500000005
fffe3700310030003500,233.40259999999998
fffe3100320038003000,1058.5154000000005
fffe3600360030003000,153.71470000000002
fffe3900330034003600,177.52290000000008
fffe320032003100,195.88549999999995
fffe3700370035003200,696.2443000000001
fffe3600340030003000,2603.3617000000017
fffe3300340033003700,158.83199999999994
fffe3300340033003900,220.45210000000006
fffe3700330031003400,226.70489999999998
fffe370033003700,458.39219999999955
fffe3700380032003500,187.4870999999999
fffe3700300034003800,186.03340000000014
fffe3900350034003400,6380.5876
fffe3500350033003200,5031.1035
fffe3500370037003400,1923.3773
fffe3700320031003200,1029.9279999999999
fffe3100390033003100,713.1247
fffe3900340038003900,1500.6743000000001
fffe3500350038003600,34476.8055
fffe3100350037003300,384.2567000000001
fffe350031003400,182.7061999999999
fffe3600360031003100,438.8444999999998
fffe3600360030003300,178.17650000000006
fffe3700350037003300,187.2734
fffe3100310032003300,513.6168
fffe3600310033003000,1544.4001999999996
fffe380033003300,162.7399
fffe3600330031003000,449.116
fffe3900380034003400,218.59789999999998
fffe3600380039003900,3540.5840000000003
fffe3900340031003400,230.4475
fffe3500350031003500,365.5690000000001
fffe3200390034003500,584.6396999999996
fffe3300320036003100,9495.988600000006
fffe3500370034003000,115.86529999999999
fffe3700350031003700,3032.5131999999985
fffe3300390032003800,655.7891000000003
fffe360038003500,528.8705000000002
fffe3900300037003100,352.9484000000001
fffe3900310031003700,1956.9403999999997
fffe3100320033003300,14401.979299999999
fffe3200320035003800,98580.72289999992
fffe3200360034003300,1583.1148999999996
fffe3600330031003300,406.04689999999994
fffe3900390035003600,449.8931999999999
fffe390032003600,847.0968999999998
fffe3600370037003900,120.86549999999995
fffe3700300031003600,1526.6794000000002
fffe3900340030003300,1566.0791000000008
fffe340032003700,197.94679999999997
fffe3600350035003200,261.26849999999985
fffe3700360036003000,474.0399999999999
fffe3800300036003100,226.63050000000004
fffe3400330037003400,993.9790999999998
fffe390038003600,3786.863599999999
fffe3300360035003000,2935.8822999999975
fffe380036003600,543.0449999999997
fffe3400390036003200,339.1702
fffe3300300030003800,2249.474999999999
fffe3800330039003100,473.8124
fffe3400380030003000,144.82309999999998
fffe3800310036003900,233.35640000000004
fffe3500320038003700,182.40990000000002
fffe37003200,455.40679999999986
fffe3300370038003100,697.4760999999999
fffe3800380039003000,4797.026899999999
fffe3500340030003600,391.3615999999999
fffe3700300039003300,31548.66890000001
fffe3800310034003100,224.36019999999994
fffe3500360038003000,548.5578999999996
fffe3800370036003100,277.26890000000003
fffe3700320032003600,258.6188000000001
fffe3800330033003400,1862.2784
fffe3700320034003300,3102.4308
fffe3300330039003000,501.6382
fffe3400300039003400,430.7875
fffe3500360034003300,8524.807199999996
fffe3700350038003000,295.98849999999993
fffe3100310031003500,653.8584999999996
fffe3400330035003600,320.0416999999998
fffe3800300034003700,193.91740000000001
fffe3200300038003700,1597.6424000000002
fffe3500320037003300,1711.8190999999995
fffe3200300031003800,8151.344999999997
fffe3700360035003000,441.8014999999998
fffe3500330030003500,114716.18979999996
fffe3700300032003700,288.46020000000016
fffe3200320031003800,281586.87249999976
fffe3600390036003400,26341.893099999998
fffe3800320036003600,11557.308599999997
fffe390030003000,828.2250000000001
fffe380038003200,309.91029999999995
fffe3600320032003300,274.2007000000001
fffe3300350038003700,1149.080799999999
fffe3800380035003100,339.59860000000003
fffe3200310032003800,186.915
fffe3500350038003100,142.37160000000003
fffe3500350037003000,1571.9020000000007
fffe3900350037003300,187.99259999999995
fffe3400340032003800,4805.597299999999
fffe3700330036003100,897.9467000000003
fffe3800380032003400,502.7192999999999
fffe3400380033003300,220.35650000000004
fffe3500390035003600,2045.1036999999997
fffe3200380039003700,1249.1242000000002
fffe380036003300,3807.6231999999995
fffe320035003600,775.4759999999998
fffe3900370030003000,199.6445
fffe3500350036003900,131.77100000000002
fffe3200340032003600,1751.4726999999996
fffe3500320031003200,585.3463999999999
fffe3400300035003500,345.11929999999995
fffe3800330032003800,2806.237199999999
fffe3400380030003700,157.39269999999993
fffe3100390035003600,407.69369999999986
fffe3400350034003500,4431.386199999997
fffe3300390033003800,585.6551999999999
fffe3100300038003900,533.8211000000002
fffe3200390037003900,236.7914999999999
fffe3700350030003800,277.7351
fffe3600370034003500,626.4622999999996
fffe3500350039003800,537.9807000000004
fffe3800300034003300,323.1144000000002
fffe3800370030003600,239.69909999999993
fffe3500360031003100,54367.18349999997
fffe3800390031003100,2423.0942
fffe3500360031003800,273.60610000000014
fffe310038003300,946.0102
fffe310035003900,655.5536999999999
fffe350036003400,25768.156099999993
fffe3800390038003100,20955.927999999996
fffe3600300034003000,647.6935
fffe3300380030003400,954.1050000000002
fffe3800310033003900,603.8571000000001
fffe3400380032003200,3388.3878999999993
fffe3800310030003300,475998.6968999998
fffe3400330032003500,646.0265000000003
fffe3900370032003900,250.96849999999995
fffe3800330037003700,216.23129999999998
fffe320036003800,88214.04239999995
fffe3500380035003900,914.3145000000005
fffe3200310036003700,2992.3952000000004
fffe3400390030003800,3269.9892
fffe3900340039003700,221284.6355
fffe3300360038003800,10127.3085
fffe3200390033003500,2974.654199999998
fffe3600360034003500,197.50949999999995
fffe3600360031003300,209.03029999999984
fffe3700310033003500,154.91259999999994
fffe3900330037003100,133.43960000000013
fffe310032003100,739.8640999999994
fffe3800360034003500,170.29769999999996
fffe3100330034003300,309.0885999999999
fffe3900340038003200,466.11890000000017
fffe370032003200,927.3242
fffe3300310030003500,501.8274000000001
fffe320036003700,172.21179999999993
fffe3500320037003900,266.7783
fffe3400370031003400,11149.187999999998
fffe3900340037003100,1041.5454999999993
fffe3300380035003200,3295.7517000000003
fffe390030003200,957.8254000000001
fffe3200360033003200,368.85779999999994
fffe3200340039003600,17160.431500000006
fffe3300300033003400,147.09709999999998
fffe38003800,185.13980000000004
fffe3600330031003400,567.1507999999995
fffe3700350038003800,1395.7146999999998
fffe3700340031003500,1906.6011999999996
fffe3700390037003100,11889.672400000007
fffe3200360035003700,3178.237299999999
fffe3500320037003000,130.2329
fffe3800390038003400,530.864
fffe3200300031003400,4436839.176499999
fffe3500350038003800,120.0345
fffe3500340031003900,909.4944
fffe3600340038003300,4526.8364
fffe3500310039003000,231.5832999999998
fffe3600390034003100,395.97469999999987
fffe3400330034003400,32875.3147
fffe350038003200,4261.0776000000005
fffe3100360035003400,273.83510000000007
fffe310037003400,973.4128000000003
fffe3800340035003200,173.8742000000001
fffe3800360036003000,507.54919999999964
fffe3500340033003200,629.7810999999998
fffe3500330035003400,60467.67439999999
fffe3100310033003200,291.20240000000007
fffe3200330030003100,362.9289
fffe3900320038003500,552.7612000000001
fffe3700310038003800,552.0533000000003
fffe3200380033003500,651.2196000000005
fffe3100360035003500,1197.5485999999999
fffe3200360030003900,253.73499999999981
fffe3900360035003100,482.7088
fffe3800340034003500,745.6426000000001
fffe3100370031003000,696.0416000000001
fffe3500320035003500,207.46939999999992
fffe3400360034003900,784.8823000000001
fffe3900330037003300,59084.897399999965
fffe3300320039003800,224.2941999999999
fffe3700350030003500,795.0427000000001
fffe3600380031003300,279.5186000000001
fffe3700360030003700,377.9072000000001
fffe3900350033003900,769.8269000000005
fffe3900350037003900,623.6142999999998
fffe3200390035003300,4428.267599999998
fffe3500380037003300,1161.804400000001
fffe3800300032003500,5963.6026
fffe3700360032003300,3574.5393999999983
fffe3900330034003300,306.8418999999999
fffe3200330039003200,196.48850000000002
fffe3300350037003600,475.2559000000001
fffe3100350038003100,194222.90580000012
fffe3200330038003100,156.86589999999998
fffe3700330038003200,108.21919999999999
fffe3700360033003800,2249.185499999999
fffe3800370038003100,222.93669999999995
fffe3800340035003600,371.6686
fffe3100370033003800,338.7039000000001
fffe3500300031003700,198.3173
fffe3500360039003700,160.2249999999999
fffe3500330031003500,211.51809999999986
fffe3500310035003000,205.37509999999997
fffe3700340034003000,245.73389999999995
fffe3600320036003000,180.01010000000005
fffe3800370033003300,302.43100000000015
fffe3400360031003400,141.45160000000004
fffe3300370037003300,2153.051400000001
fffe3200330030003400,526.8052999999998
fffe3600370037003100,465.8905999999999
fffe3100360036003100,563.1653999999997
fffe3200350035003300,171.64680000000004
fffe3400360033003600,1914.8352999999997
fffe3400390031003800,208.76610000000008
fffe3500370036003300,1895.2952999999993
fffe3300350032003400,1045.0035999999998
fffe3700340038003700,778.6264000000003
fffe3700330037003100,195.47580000000002
fffe3600350031003800,15615.332399999998
fffe3800310033003700,962.2842000000009
fffe3200300038003500,238.0175999999999
fffe3300310032003200,367.4680999999999
fffe370032003000,354764.14329999976
fffe3900310034003600,139.3965
fffe3100370032003900,229.96570000000008
fffe3200360031003100,1814.8364000000004
fffe370037003300,733.4515000000002
fffe340037003000,1817.6663
fffe3100380035003700,2354.159499999999
fffe3100360031003700,131789.2608999999
fffe3600380030003700,10834.117400000005
fffe3600350030003500,175.08790000000005
fffe3600340030003900,206.185
fffe3800300034003800,236868.5858999999
fffe3500330031003800,551.2012000000004
fffe3600350030003400,438.08720000000017
fffe320031003100,209.76070000000007
fffe3100360030003900,86013.64590000008
fffe3400340036003000,441.5995
fffe3800310032003700,372.2598999999999
fffe3400380038003600,1604.409600000001
fffe360036003600,271.6729000000001
fffe390039003900,196.26060000000004
fffe3700380030003600,139.07830000000007
fffe3200340030003800,206.27340000000004
fffe3400310037003300,143.28960000000004
fffe3800390032003300,573.5284999999999
fffe3100340033003800,797.3984999999998
fffe3900390031003400,4534.260599999998
fffe3600350034003000,55261.04639999997
fffe3100360032003300,195.72629999999998
fffe3600390037003900,1550.399
fffe3700350036003300,329.5551000000001
fffe3400370030003800,127.92450000000001
fffe360032003600,186.8447
fffe380037003800,172.5036
fffe3700320039003200,1130.8474999999992
fffe3800300030003600,1162.2675000000006
fffe3700390033003400,419.9539
fffe3500370037003300,143.57519999999988
fffe3300330038003700,602.6677999999997
fffe3300310031003600,633.7719000000003
fffe3500370031003700,228.45710000000005
fffe3600330032003000,179.43269999999995
fffe350038003700,519.7487999999998
fffe3700370033003400,909.9367000000005
fffe3900310032003100,908.7115000000001
fffe3300300035003300,239.2866000000001
fffe3500350030003700,251.13879999999983
fffe3800300030003900,194.18990000000005
fffe320033003100,1632.491099999999
fffe3300360030003600,148.4279999999999
fffe3400370039003600,260.0864999999999
fffe370036003300,4246.944700000002
fffe3500320031003600,187.1743999999999
fffe3300300031003400,299.7977
fffe3100360036003600,142.60829999999996
fffe3200380039003300,4145.5217
fffe3200380036003500,5330.378500000004
fffe3100360034003700,228.21920000000003
fffe35003900,3617.2646999999984
fffe3300380031003100,190.1437
fffe3400300037003700,1562.3474
fffe3100310039003900,2363.9374999999995
fffe3200320034003400,148.03159999999997
fffe380034003400,158.23639999999992
fffe3900330033003300,2223.6079999999974
fffe3200310034003500,329.9604000000001
fffe3600330035003500,152.68290000000005
fffe3900380039003400,188.83030000000005
fffe3600310034003100,171.75759999999988
fffe3800360037003300,399.34019999999975
fffe3200380039003000,370.8915000000003
fffe3600320031003000,202.15320000000008
fffe3300360039003400,3043.5575999999965
fffe3400320032003400,240.92299999999994
fffe3600320034003000,257.8494999999999
fffe3100370039003700,183.73919999999998
fffe3300300032003100,2354.7841000000017
fffe3500380038003400,1512.8558999999996
fffe3400350036003500,142.86520000000007
fffe3800380034003900,626.3892000000001
fffe3600320030003800,160.8485
fffe3500350030003900,387.18089999999995
fffe3500310038003500,476.7344000000002
fffe3500320039003400,238.93810000000013
fffe3700340030003900,48742.62250000001
fffe3100390032003400,154.04879999999991
fffe3700330036003000,93156.62469999999
fffe3200320038003800,631.2051
fffe3400300036003200,7708.0119
fffe3900360037003000,661.9205999999999
fffe3500350030003500,764.5109999999997
fffe3800390032003400,3494.959900000001
fffe350036003300,766.8496999999994
fffe3800370034003700,2941.824200000001
fffe3100350036003700,526.9059000000004
fffe3600300030003600,4875.1897999999965
fffe3600370031003700,1259.867
fffe3700320034003200,1508.5513000000005
fffe3500370034003200,2327.9574999999986
fffe3300330039003300,586.1142000000003
fffe3600370039003100,431.8756999999998
fffe350030003400,197.18189999999998
fffe380033003900,140.3603
fffe3200370038003000,248.6076
fffe3600340031003000,563.1888000000001
fffe3700330037003500,170.94469999999998
fffe330039003600,2846.3893
fffe3300350033003700,814.4770999999995
fffe3500370039003100,259.6721000000001
fffe3100390032003800,279.14639999999986
fffe3900350030003700,235.63849999999985
fffe3300390036003600,329.5283000000001
fffe3700360039003700,563.3320000000002
fffe3700360037003100,501.00690000000014
fffe320030003200,310.0950000000001
fffe3400390035003900,142.11810000000008
fffe38003900,206.9393
fffe3600370030003100,263.1552
fffe3200370034003300,189731.94449999995
fffe3900370039003800,406.6581999999999
fffe3500320034003600,299.55479999999994
fffe3100330038003800,185.12170000000006
fffe3500300034003700,6559.7808
fffe3700370039003300,581.1735000000001
fffe3900350036003900,481.2452000000004
fffe3300370034003700,1547.1371
fffe390037003300,453.6128000000002
fffe3100300031003900,229.34069999999988
fffe3600330039003500,320.55730000000005
fffe3200320037003800,776.6982
fffe3400300030003200,301.6436000000001
fffe3800320033003500,334.0868000000001
fffe340032003500,602.1026999999999
fffe3700340035003700,700.9839
fffe370037003700,433.68319999999983
fffe3600380031003900,257.23990000000003
fffe3100340031003600,2480.9258000000004
fffe3400320038003600,566.1111999999998
fffe3700340032003100,2609.2183999999984
fffe310039003500,171.98989999999998
fffe3500350030003600,202.14370000000002
fffe3400300035003200,1614.4258000000004
fffe3300350039003200,280.69560000000007
fffe3100390030003400,9361.1953
fffe3300310039003300,603.1119999999999
fffe3400360032003400,490.91890000000006
fffe3400310032003900,193.7146
fffe3500370035003600,218.39659999999995
fffe3800320039003600,124.04690000000002
fffe3800390039003300,188.91460000000004
fffe3600300036003100,324.88809999999995
fffe3900380035003700,2000.444400000001
fffe3900350031003100,206.54460000000003
fffe31003800,636.5805000000006
fffe3700300035003500,248.0097
fffe3700320033003000,215.40179999999987
fffe3700390031003400,217.24569999999997
fffe3500390030003400,320.2325999999999
fffe3600380039003800,143.95460000000006
fffe3100310038003100,278.2864000000001
fffe3500310031003100,207.62220000000002
fffe3500350034003100,229.90070000000006
fffe3200320039003100,166.4639
fffe3300360039003300,2160.8041
fffe3500370033003600,388.52549999999997
fffe3900300035003100,213.72369999999995
fffe3900320032003000,206.9340000000001
fffe3700390030003200,534855.9241000001
fffe3800330036003400,292.8313
fffe3900330037003900,1227.8705999999993
fffe3400300039003000,732.3833999999999
fffe3300370035003800,69919.43390000003
fffe3500390031003400,177.81780000000003
fffe3600300034003600,750.9020000000004
fffe3300300034003200,324.2346
fffe3900330038003200,2209.1532
fffe3200370031003600,211.17169999999996
fffe3700370033003800,207.92739999999984
fffe3300340034003200,1085.4060000000002
fffe3500390037003600,206.75740000000013
fffe3300310036003600,544.5017999999998
fffe3100340034003300,177.545
fffe3400350034003200,21907.606100000008
fffe3500380031003600,655.3561999999998
fffe3300340030003000,642.0669999999994
fffe350038003300,613.0038000000001
fffe3700320039003100,1515.6125
fffe3200350033003300,1688.4022999999997
fffe3500300038003400,167.52230000000006
fffe3500370035003300,174.8261000000001
fffe3900350038003700,2311.638900000001
fffe3100360033003300,194.69679999999994
fffe3200340033003400,2423.9328000000005
fffe3700300031003700,123229.26459999995
fffe3800360033003300,219.16229999999996
fffe3200340033003200,443.7690999999998
fffe3900370039003900,642.3329999999996
fffe3300360038003900,890.1459
fffe3100320036003000,491.79729999999984
fffe3600300035003000,614.5956999999997
fffe3200380032003700,829.6531999999995
fffe3600380030003600,518.6345999999999
fffe3100320030003200,1870.5889999999993
fffe3900390033003400,388.38610000000017
fffe3800340032003300,172.46270000000004
fffe3500330037003400,1470.7416999999996
fffe3300390033003200,513230.6960000002
fffe3700370030003000,456.1008000000002
fffe3400350034003400,269.0584
fffe3700300030003400,12637.3711
